CODIGO;ENTIDAD;NOMBRE FANTASIA;DIRECCION;COMUNA;HORARIO REFERENCIAL;ESTE;NORTE;LONGITUD;LATITUD
106272;Fullcarga;MAITE;GUILLERMO SUBIABRE 5455;ESTACION CENTRAL;;340530;6294973;-70.716774;-33.473141
106288;Fullcarga;SOCIEDAD FARMACEUTICA MAIPU LTDA.;ESQUINA BLANCA 0261 LOCAL 4;MAIPU;;337017;6290696;-70.754770;-33.510878
106317;Fullcarga;ÑUÑORK MINIMARKET ;GENERAL JOSE ARTIGAS 3002;ÑUÑOA;;351453;6298103;-70.5987466452973;-33.44648581789955
106320;Fullcarga;EBEN-EZER;LAS BANDURRIAS 10904;LA PINTANA;;346660;6285368;-70.652481;-33.560638
106321;Fullcarga;TRANSPORTE C.C E.I.L;MONJA ALFEREZ 5271;SAN MIGUEL;;345532;6292073;-70.662894;-33.499728
106324;Fullcarga;MINIMARKET ROXANITA;RIVAS VICUÑA 1590;QUINTA NORMAL;;343518;6299933;-70.683200;-33.428576
106326;Fullcarga;COTTE;LA LENGA 1587;CERRO NAVIA;;336436;6300690;-70.75920639999998;-33.4206915
106328;Fullcarga;ISRAEL AMERICO ROJAS AGUILAR;TENIENTE CRUZ 331;PUDAHUEL;;338467;6296181;-70.73817695844741;-33.46165363647135
106329;Fullcarga;ROMAN SIGUENZA VALLES ENTRETENIMIENTOS E.I.R.L (S);NEPTUNO 1016;LO PRADO;;339904;6298746;-70.722832;-33.439022
106330;Fullcarga;POLLA PROVIDENCIA 1304;PROVIDENCIA 1304;PROVIDENCIA;;349432;6300045;-70.620155;-33.428699
106331;Fullcarga;POLLA ESTADO 99;ESTADO 99;SANTIAGO;;346768;6298548;-70.649055;-33.441818
106332;Fullcarga;POLLA COMPANIA 1001;COMPANIA DE JESUS 1001;SANTIAGO;;346549;6298890;-70.651360;-33.438709
106333;Fullcarga;POLLA HUERFANOS 1125;HUERFANOS 1125;SANTIAGO;;346373;6298746;-70.652705;-33.439683
106334;Fullcarga;POLLA AHUMADA 154;AHUMADA 154;SANTIAGO;;346623;6298604;-70.650604;-33.441296
106335;Fullcarga;ALMACEN VALERIA;HEROE LINDON GONZALEZ 500;RECOLETA;;347453;6304566;-70.64009820175437;-33.38736307017543
106336;Fullcarga;BAZAR SANDYMIL;QUINCHAMALI 193;LA REINA;;357064;6297390;-70.538521;-33.453682
106339;Fullcarga;MI KAYA;CHADMO 579;ESTACION CENTRAL;;341200;6295388;-70.70891892857145;-33.46920559523812
106344;Fullcarga;EL LEGADO DE TOÑO;LOS TOROS 01210;PUENTE ALTO;;354290;6284663;-70.569852;-33.567767
106345;Fullcarga;TOLYS MARKET;PALENA 1865;PEÑALOLEN;;356311;6295095;-70.546974;-33.474274
106364;Fullcarga;ROLANDO GAMARRA;JOSE JOAQUIN PEREZ 7211;CERRO NAVIA;;338772;6299779;-70.734825;-33.429546
106397;Fullcarga;TOTON;EL MONTIJO 1559;RENCA;;336817;6303053;-70.755249;-33.399727
106407;Fullcarga;ASAEL PASCAL;UNO 1786;SAN RAMON;;347272;6286070;-70.645760;-33.554390
106424;Fullcarga;VIRGENCITA DE CHAPI;SAN FRANCISCO 7048;LO PRADO;;338848;6298983;-70.733584;-33.436445
106429;Fullcarga;FLOR ELIANA;APOLO XI 2211;CERRO NAVIA;;339522;6301157;-70.726509;-33.417236
106451;Fullcarga;NATHALY VELOZO;TUCAN SUR 9722;SAN RAMON;;347453;6286521;-70.643745;-33.550358
106489;Fullcarga;ROLANDO GAMARRA;ISLA GRANDE TIERRA DEL FUEGO 432;PUDAHUEL;;336429;6296805;-70.759983;-33.455714
106505;Fullcarga;LOS CENTENOS IRL;SERRANO 1564;CERRO NAVIA;;336068;6300630;-70.763174;-33.421174
106541;Fullcarga;LA HERRADURA;SANTA ANA 080;LA GRANJA;;348340;6289311;-70.633713;-33.525322
106546;Fullcarga;DIEGUITO;JOSE DONOSO 4916;RENCA;;340018;6302728;-70.720901;-33.403141
106553;Fullcarga;HIJOS;JOSE JOAQUIN PEREZ 8666;PUDAHUEL;;337586;6299716;-70.747581;-33.429935
106554;Fullcarga;CAROLINA;VICTORIA 1377;PUDAHUEL;;336597;6299836;-70.758194;-33.428696
106561;Fullcarga;COMERCIAL ENTRETENIMIENTOS SMR SPA (S);EL DESCANSO 1165 LOCAL 2;MAIPU;;336949;6295243;-70.75468253335998;-33.46987305247632
106562;Fullcarga;COMERCIAL ENTRETENIMIENTOS SMR SPA (S);PEDRO FONTOVA  4624;CONCHALI;;344560;6304786;-70.6717149780825;-33.3852534113119
106563;Fullcarga;S&M LA VENTANA;DORSAL 5462;LO PRADO;;341094;6297550;-70.710243;-33.449982
106564;Fullcarga;F & D;RIO BAKER 6493;CERRO NAVIA;;339733;6299897;-70.724472;-33.428627
106590;Fullcarga;LA MARRAQUETA;NUEVA 3866;RENCA;;340141;6302753;-70.719569996;-33.4029371419999
106617;Fullcarga;ANAIS;RIO DOURO 8691;CERRO NAVIA;;335870;6300831;-70.765269;-33.419330
106639;Fullcarga;WILNER DEJOUR;PADRE VICENTE IRARRAZABAL 1799;ESTACION CENTRAL;;342742;6295216;-70.692932;-33.471272
106665;Fullcarga;LA ESPIGA;OBISPO MANUEL UMAÑA 602;ESTACION CENTRAL;;343561;6296692;-70.683868;-33.458084
106674;Fullcarga;DON RAUL ;LAS TORRES  7666;CERRILLOS;;338975;6291696;-70.734093;-33.502449
106677;Fullcarga;CHUNCHITA;CEDRON 5043;RENCA;;339972;6302099;-70.721497;-33.408806
106678;Fullcarga;DIEGO & CAROL;LAGUNA DEL INCA 267;PUDAHUEL;;337491;6296176;-70.7492512837746;-33.46183533425715
106681;Fullcarga;BAZAR PAQUETERIA MAGGY;JORGE INOSTROZA 590;HUECHURABA;;348423;6307450;-70.629753;-33.361786
106684;Fullcarga;ARTE Y DISEÑO;OSSA 070;LA CISTERNA;;345399;6287781;-70.665634;-33.538689
106685;Fullcarga;IRIS MARIELA CANQUIL LIZAMA ;EL PARRON  1184;LA CISTERNA;;346837;6288916;-70.649387;-33.528380
106686;Fullcarga;BCB;NUEVO 1864;LA FLORIDA;;353697;6289273;-70.576050;-33.526409
106687;Fullcarga;SENAT THE BASH;KILIMANJARO 864;QUILICURA;;337724;6308297;-70.744553;-33.352589
106688;Fullcarga;FIAMBRERIA LA TABLA ;EL ROSAL  4289;MAIPU;;335198;6293059;-70.774483;-33.489586
106691;Fullcarga;INVERSIONES SOLARI Y COMPAÑIA LIMITADA;DONA ISABEL 890;PUDAHUEL;;330767;6296680;-70.82165713;-33.45613214
106694;Fullcarga;LOS TORTOLITOS;AMPUERO 01682;QUINTA NORMAL;;340887;6299797;-70.711511;-33.429412
106696;Fullcarga;BAZAR AGUSTINA;NEWEN WENU MAPU 1558;CERRO NAVIA;;335819;6300611;-70.765853;-33.421305
106699;Fullcarga;LOS VIÑEDOS - PEÑALOLEN;QUEBRADA DE MACUL 7381;PEÑALOLEN;;355427;6291395;-70.556512;-33.507227
106700;Fullcarga;LOS VIÑEDOS - LA FLORIDA;SAN FRANCISCO 4420-B LOCAL 2;LA FLORIDA;;356557;6289988;-70.544576;-33.520060
106757;Fullcarga;A Y M;SAN CLEMENTE 1411;EL BOSQUE;;345685;6283336;-70.663330;-33.578804
106819;Fullcarga;COFI MARKET;LAS HORTENSIAS 312;CERRILLOS;;341374;6293176;-70.708008;-33.489464
106890;Fullcarga;JUAN CARLOS ROJAS SOTO;ERRAZURIZ 1465 LOC 3 Y 4;RENCA;;340664;6302821;-70.71412731;-33.40228494
106909;Fullcarga;MIMBRES JACQUELINE;PRESIDENTE EDUARDO FREI MONTALVA 1705;INDEPENDENCIA;;343875;6302229;-70.679527;-33.408211
106912;Fullcarga;NUEVA ESPERANZA;CARMEN 421;SANTIAGO;;347384;6297716;-70.642000;-33.449118
106915;Fullcarga;TIENDA UPA!-SHELL  (F.647) PORTUGAL;PORTUGAL 175;SANTIAGO;;347888;6298218;-70.63706455;-33.44495175
106931;Fullcarga;SHAWARMAN;FERNANDEZ CONCHA 700;LAS CONDES;;359921;6306067;-70.505861;-33.375528
106935;Fullcarga;CARNICERIA FIGUEROA;ALEJANDRO FLEMING 9409;LAS CONDES;;357796;6300680;-70.53007893;-33.42410622
106937;Fullcarga;MI AMIGA;SIMON BOLIVAR 3701;MAIPU;;341478;6276294;-70.7310018199462;-33.4792940549497
106938;Fullcarga;GRAN DOBLETE;ELIECER PARADA 2044 LOCAL 6;PROVIDENCIA;;352666;6299113;-70.5855364195046;-33.4373560229791
106940;Fullcarga;VIRGEN DE LA PUERTA;ARTURO PRAT 1805;SANTIAGO;;346962;6295425;-70.646930;-33.469708
106942;Fullcarga;LA NEGRITA;PADRE CARLOS VERGARA 0414;LA GRANJA;;348958;6286856;-70.626910;-33.547254
106946;Fullcarga;LA ESQUINA;GABRIELA MISTRAL 1345-A;CERRO NAVIA;;338594;6299633;-70.736193;-33.430550
106947;Fullcarga;EL TOMAS;RAYEN QUINTRAL 1073;RENCA;;342312;6301770;-70.695841;-33.411835
106948;Fullcarga;COLOMBA;MANUEL ANTONIO MATTA 0551;QUILICURA;;337197;6307141;-70.750420;-33.362934
106951;Fullcarga;BOLICHE LAS MOROCHAS;CABO METALQUE 1722;PUENTE ALTO;;351236;6283987;-70.603424;-33.573727
107005;Fullcarga;EDUARDO;LAS MARGARITAS 2115 B-G-104;RENCA;;342110;6303587;-70.697697;-33.395426
107012;Fullcarga;PAULETTE ESTEFANIA DEL CANTO BAEZA;CERRILOS 4030;PEDRO AGUIRRE CERDA;;343445;6294110;-70.685562;-33.481346
107024;Fullcarga;SWFT CARS;LOS CARTEROS 6342;PEÑALOLEN;;354489;6291437;-70.56736172;-33.50689372
107029;Fullcarga;LOS PAISAS;SANTO DOMINGO 1480;SANTIAGO;;345863;6299040;-70.658136;-33.436959
107109;Fullcarga;AYSED;AYSEN 4821;ESTACION CENTRAL;;342047;6295157;-70.700417;-33.471703
107110;Fullcarga;KIOSKO;IRARRAZAVAL FRENTE AL 3481;ÑUÑOA;;351833;6297127;-70.594810;-33.455338
107113;Fullcarga;ALMACEN ROXANITA;EL PARRON 671 LOCAL 105;LA CISTERNA;;345111;6289476;-70.668442;-33.523369
107114;Fullcarga;FRUTERIA;"SALVADOR 2136 LOCAL ""A""";ÑUÑOA;;349360;6297379;-70.620809;-33.452439
107116;Fullcarga;YANINNA;PADRE HURTADO 13648;SAN BERNARDO;;344313;6282485;-70.677685;-33.585998
107121;Fullcarga;LA ROSITA;PASAJE 41 6641;LO ESPEJO;;343724;6290995;-70.682534;-33.509186
107124;Fullcarga;FARMACIA EL MANZANO;CORONEL 8623;LA GRANJA;;349992;6287410;-70.615676;-33.542401
107125;Fullcarga;MADEIRA SHOP;MANUEL MONTT  2131;PROVIDENCIA;;350053;6297987;-70.61393326;-33.44726398
107128;Fullcarga;SOLGREENS FARMACIAS SPA;RECOLETA 105-B LOCAL 1;RECOLETA;;346828;6299651;-70.647651;-33.431588
107129;Fullcarga;SOLGREENS FARMACIAS SPA;SANTA FILOMENA 470 LOCAL 2;RECOLETA;;347042;6299833;-70.645322;-33.429980
107131;Fullcarga;RUTH (C);PEDRO FONTOVA 3778;CONCHALI;;344700;6303920;-70.669799;-33.392797
107147;Fullcarga;COMERCIALIZADORA VERONICA;LOS COPIHUES 7120;LO PRADO;;338910;6298328;-70.733589;-33.442650
107199;Fullcarga;MINIMARKET LILY;LOS  BEDUINOS  1366;MAIPU;;336429;6286881;-70.762367;-33.545467
107227;Fullcarga;CLARITA;PARGUA 921;SAN BERNARDO;;343792;6281508;-70.684029;-33.595009
107255;Fullcarga;MI TATA;ARTURO ALESSANDRI 1851;MAIPU;;334785;6288455;-70.779778;-33.531029
107256;Fullcarga;EL PINO;LAS GUAITECAS 1942;SAN BERNARDO;;341907;6279521;-70.704697;-33.612644
107263;Fullcarga;RIAL LTDA;SAN CARLOS 0410;PUENTE ALTO;;353127;6281178;-70.582946;-33.599025
107274;Fullcarga;ALMACEN LOURDES;MONTE INCAHUASI  928;QUILICURA;;337145;6308261;-70.750217;-33.352539
107278;Fullcarga;HERMANOS BASILIO;MATTA 1580;SANTIAGO;;346163;6296475;-70.655922;-33.460423
107279;Fullcarga;CRISTO VIENE;ANTONIO VARAS 641;QUILICURA;;337743;6306408;-70.744127;-33.369341
107280;Fullcarga; LA PATRONCITA;MAPOCHO 5499;QUINTA NORMAL;;340969;6300092;-70.711143;-33.427052
107288;Fullcarga;ENRIQUE;LA BAHIA 901;ESTACION CENTRAL;;340782;6294962;-70.714058;-33.473270
107289;Fullcarga;DOÑA FELA;AV. FERMIN VIVACETA  N 910 LOCAL 3;INDEPENDENCIA;;345435;6300800;-70.6630046807288;-33.421321120384
107291;Fullcarga;VALERIA;MANUEL DE SALAS 1050;QUILICURA;;339969;6306633;-70.720163;-33.367641
107292;Fullcarga;DONDE LA CHOLA;BLANCO ENCALADA 886;MAIPU;;335824;6291882;-70.767392;-33.500005
107293;Fullcarga;PANADERIA LA NONA;MAPOCHO  6402-A;CERRO NAVIA;;339869;6300400;-70.722908;-33.424110
107294;Fullcarga;RICHARD;CORONA SUECA 8798;PUDAHUEL;;336631;6297770;-70.757639;-33.447045
107299;Fullcarga;DONDE VICKY;DOMINGO SANTA MARIA 3044;RENCA;;343252;6301791;-70.6857343123939;-33.41178297961259
107300;Fullcarga;AMBAR;LONGITUDINAL 902;MAIPU;;337297;6295480;-70.751457;-33.468075
107301;Fullcarga;MINIMARKET;AV. PRINCIPE DE GALES 7426, LOCAL 7;LA REINA;;355524;6298958;-70.554257;-33.439047
107304;Fullcarga;HNOS. BASILIO;LIRA 1198;SANTIAGO;;348019;6296736;-70.63590869;-33.45832532
107378;Fullcarga;PASTELERIA Y CAFETERIA LA EURO EIRL;GENERAL GANA 1063;SANTIAGO;;346918;6295314;-70.647995;-33.470997
107424;Fullcarga;LUIS FERNANDEZ;VICUÑA MACKENNA 572;PROVIDENCIA;;348393;6297832;-70.6317414420865;-33.4483766926976
107467;Fullcarga;BEBA;VICUÑA MACKENNA 1160;RENCA;;337693;6302288;-70.745972;-33.406761
107484;Fullcarga;YIREH;BIO BIO 0941;LA GRANJA;;350043;6286187;-70.615906;-33.553730
107535;Fullcarga;TIENDA UPA!-SHELL (F.413);APOQUINDO 6550;LAS CONDES;;354676;6302449;-70.562813;-33.407460
107563;Fullcarga;TIENDA UPA! SHELL (F.157);VICUÑA MACKENNA 106;PROVIDENCIA;;348227;6298557;-70.6333624473611;-33.4419368770833
107578;Fullcarga;MINIMARKET MIRADOR;VICUÑA MACKENNA 6553;LA FLORIDA;;350793;6290363;-70.606567;-33.515890
107759;Fullcarga;LUIS SALVADOR SOTO CASTRO;ALAMEDA 4553;ESTACION CENTRAL;;342196;6296990;-70.698494;-33.455196
107760;Fullcarga;CHUNDO;JUAN FRANCISCO GONZALEZ 9272;LO ESPEJO;;341786;6288828;-70.703777;-33.528434
107858;Fullcarga;FARMACIA SEGAL;LO MARTINEZ 919;EL BOSQUE;;344588;6284111;-70.674439;-33.571375
107895;Fullcarga;ALMACEN ROOD;INDEPENDENCIA 5604 -B;CONCHALI;;343327;6305624;-70.684254;-33.377236
107910;Fullcarga;XAVIER MARKET;LIMACHE 1367;MAIPU;;336364;6286705;-70.763100;-33.547043
107915;Fullcarga;ALMACEN LA VENTANA;MANUEL RODRIGUEZ 4254;ESTACION CENTRAL;;342787;6295003;-70.692482;-33.473202
107916;Fullcarga;ALIPAN;APOQUINDO 7446;LAS CONDES;;355690;6302395;-70.552483;-33.408363
107919;Fullcarga;CARLITOS;COLBUN 2066;SAN BERNARDO;;341564;6279437;-70.707830;-33.613066
107920;Fullcarga;JUAN SEBASTIAN DIAZ PUGLISEVICH;ECUADOR 1704;SAN RAMON;;347328;6287972;-70.644829;-33.537251
107976;Fullcarga;FARMACIA REX;MONSEÑOR EDWARDS 1182;LA REINA;;354825;6298431;-70.5618526751709;-33.4435873741452
107977;Fullcarga;COMERCIAL EVELYN EIRL;GAMERO 1266-B;INDEPENDENCIA;;345962;6300822;-70.6567611986075;-33.420795717844754
107982;Fullcarga;PEPE LUIS;JUDEA 1089;MAIPU;;336159;6287054;-70.764679;-33.543583
107983;Fullcarga;ROXANA MARILYN MENDEZ SILVA (C);MAIPU 6336;PEDRO AGUIRRE CERDA;;343551;6291539;-70.684304;-33.504255
107984;Fullcarga;LETICIA;QUILLAGUA 374;LA REINA;;357494;6297121;-70.533362;-33.455874
107985;Fullcarga;LA FAMILIA SPA;ANTOFAGASTA  3140 LOCAL A;SANTIAGO;;344259;6295744;-70.6765229;-33.4667288333333
107988;Fullcarga;FANIUS FILS AIME (C);BALDOMERO LILLO 4406;PEDRO AGUIRRE CERDA;;344455;6293406;-70.674248;-33.487555
107990;Fullcarga;URETA COX;URETA COX 155;SAN JOAQUIN;;349214;6292122;-70.623833;-33.500095
108016;Fullcarga;IBLEN NELLY PONS SEPULVEDA;COMITE 9881;PEÑALOLEN;;358084;6294289;-70.528023;-33.481770
108025;Fullcarga;LOS TRES HERMANOS;ALCALDE PEDRO ALARCON 739;SAN MIGUEL;;347453;6293437;-70.641991;-33.487709
108068;Fullcarga;BAZAR ALIMENTOS DE MASCOTA ALMACEN;CARD RAUL SILVA HENRIQUEZ 1201;CERRO NAVIA;;339135;6299338;-70.730425;-33.433291
108299;Fullcarga;OXXO - FRANCISCO DE AGUIRRE (S.25);AMERICO VESPUCIO NORTE 2515;VITACURA;;351877;6304134;-70.592617;-33.391886
108301;Fullcarga;OXXO - PEDRO DE VALDIVIA 3 (S.102);PEDRO DE VALDIVIA 630;PROVIDENCIA;;350354;6300048;-70.610229;-33.428799
108409;Fullcarga;MINIMARKET Q TAL;IRARRAZAVAL 4639;ÑUÑOA;;353036;6297207;-70.581863;-33.454784
108412;Fullcarga;LA PALOMA;VILLA AUSTRAL PJE 1 5856;SAN MIGUEL;;347847;6290809;-70.638191;-33.511459
108415;Fullcarga;REGALONES;SAN LUIS DE MACUL 5376, LOCAL 3;PEÑALOLEN;;353524;6291497;-70.577545;-33.506332
108417;Fullcarga;SUSANA;ROSA ESTER RODRIGUEZ 7367;CERRILLOS;;339479;6292922;-70.7278708333333;-33.4910673611111
108418;Fullcarga;SAN JOSE;ALTONA  1762;CONCHALI;;343666;6306274;-70.6810830815458;-33.3716902304831
108420;Fullcarga;DON GERMAN;ANGOL  2715;INDEPENDENCIA;;344089;6302609;-70.676589;-33.404528
108494;Fullcarga;OXXO - ALAMEDA (S.36);LIBERTADOR BERNARDO OHIGGINS 78;SANTIAGO;;347973;6299029;-70.636009;-33.437653
108495;Fullcarga;OXXO - ALCANTARA 1 (S.32);ALCANTARA 903;LAS CONDES;;352531;6300683;-70.586723;-33.423370
108496;Fullcarga;OXXO - ALCANTARA 2 (S.50);ALCANTARA 45;LAS CONDES;;352235;6301545;-70.589767;-33.415562
108498;Fullcarga;OXXO - ALONSO DE CORDOVA (S.53);ALONSO DE CORDOVA 3985 LOCA-A;VITACURA;;352051;6302955;-70.591515;-33.402824
108501;Fullcarga;OXXO - ANTONIO BELLET (S.135);ANTONIO BELLET 145;PROVIDENCIA;;349676;6300354;-70.617477;-33.425941
108504;Fullcarga;OXXO - APOQUINDO 1 (S.4);APOQUINDO  4871;LAS CONDES;;353304;6301923;-70.578209;-33.412296
108505;Fullcarga;OXXO -APOQUINDO 2 (S.30);AV.APOQUINDO  3910 LOCAL-3   ;LAS CONDES;;352260;6301572;-70.589493;-33.415318
108506;Fullcarga;OXXO - APOQUINDO 4 (S.43);APOQUINDO  5090   ;LAS CONDES;;353548;6302052;-70.575562;-33.411171
108507;Fullcarga;OXXO - APOQUINDO 5 (S.49);APOQUINDO 4118, Local 35 ;LAS CONDES;;352403;6301610;-70.587944;-33.414993
108509;Fullcarga;OXXO - APOQUINDO 6 (S.64);APOQUINDO 3068;LAS CONDES;;351491;6301385;-70.597786;-33.416904
108511;Fullcarga;OXXO - APOQUINDO 7 (S.67);APOQUINDO 2853;LAS CONDES;;351308;6301299;-70.599770;-33.417648
108512;Fullcarga;OXXO - APOQUINDO - SAN PASCUAL (S.112);APOQUINDO 4639;LAS CONDES;;352995;6301812;-70.581543;-33.413254
108513;Fullcarga;OXXO - BALMORAL - ALONSO DE CORDOVA (S.127);ALONSO DE CORDOVA 5870;LAS CONDES;;354089;6302468;-70.569679;-33.407490
108514;Fullcarga;OXXO - BANDERA (S.16);BANDERA 177 ;SANTIAGO;;346498;6298621;-70.651947;-33.441120
108534;Fullcarga;OXXO - CAMINO EL ALBA (S.63);CAMINO EL ALBA 11.101,LC-11-12;LAS CONDES;;358386;6303201;-70.523376;-33.401463
108535;Fullcarga;OXXO - CAMPO DE DEPORTES (S.24);CAMPO DE DEPORTE 156,Local 2 ;ÑUÑOA;;350533;6297175;-70.608788;-33.454727
108536;Fullcarga;OXXO - COLON 1 (S.31);CRISTOBAL COLON 4648  ;LAS CONDES;;353444;6300886;-70.576874;-33.421669
108537;Fullcarga;OXXO - COLON 2 (S.60);CRISTOBAL COLON 5801 ;LAS CONDES;;354350;6301368;-70.567062;-33.417442
108538;Fullcarga;OXXO - COLON - PONTEVEDRA (S.120);CRISTOBAL COLON 7065 LC-1,2 y 3;LAS CONDES;;355301;6301332;-70.556839;-33.417904
108539;Fullcarga;OXXO - EBRO (S.3);EBRO 2741 ;LAS CONDES;;351037;6301487;-70.602661;-33.415920
108540;Fullcarga;OXXO - EJERCITO - ALAMEDA (S.123);EJERCITO LIBERTADOR 71-75, Local 4;SANTIAGO;;345623;6297884;-70.661476;-33.447639
108542;Fullcarga;OXXO - EL BOSQUE NORTE (S.52);EL BOSQUE NORTE 0120,Local B  ;LAS CONDES;;351226;6301451;-70.600632;-33.416271
108543;Fullcarga;OXXO - EL GOLF (S.18);APOQUINDO 3361;LAS CONDES;;351736;6301419;-70.595146;-33.416626
108544;Fullcarga;OXXO - EMILIA TELLEZ (S.23);EMILIA TELLEZ 5577,Local 2  ;ÑUÑOA;;353803;6298681;-70.573372;-33.441597
108545;Fullcarga;OXXO - FROILAN ROA (S.134);FROILAN ROA 580 Loc 7 - 8;LA FLORIDA;;351555;6290502;-70.598900;-33.515038
108546;Fullcarga;OXXO - GUARDIA VIEJA (S.35);GUARDIA VIEJA 109;PROVIDENCIA;;350316;6300604;-70.610550;-33.423779
108548;Fullcarga;OXXO - SIMON BOLIVAR - HAMBURGO (S.113);HAMBURGO 671;ÑUÑOA;;353516;6297913;-70.576591;-33.448483
108549;Fullcarga;OXXO - HOLANDA - PIO X (S.146);HOLANDA 228;PROVIDENCIA;;350980;6300891;-70.603363;-33.421280
108550;Fullcarga;OXXO - HUECHURABA (S.20);RINCONADA DEL SALTO 571 local E;HUECHURABA;;349859;6304989;-70.614738;-33.384182
108552;Fullcarga;OXXO - ÑUÑOA (S.19);JOSE DOMINGO CAÑAS 1701, Local 3 ;ÑUÑOA;;350060;6296994;-70.613914;-33.456291
108553;Fullcarga;OXXO - LA CONCEPCION (S.29);LA CONCEPCION 120;PROVIDENCIA;;349789;6300484;-70.616241;-33.424789
108555;Fullcarga;OXXO - LA PLAZA (S.116);LA PLAZA 1250;LAS CONDES;;353727;6303731;-70.573372;-33.396057
108557;Fullcarga;OXXO - LOS MILITARES (S.33);AMERICO VESPUCIO NORTE 32;LAS CONDES;;352631;6301794;-70.585472;-33.413368
108559;Fullcarga;OXXO - LOS PRESIDENTES - TOBALABA (S.133);TOBALABA 12175;PEÑALOLEN;;355231;6293528;-70.558846;-33.488251
108560;Fullcarga;OXXO- LOS TRAPENSES (S.101);JOSE ALCALDE DELANO 10581, Local 3;LO BARNECHEA;;356374;6307630;-70.544296;-33.361256
108577;Fullcarga;OXXO - LUIS PASTEUR (S.46);LUIS PASTEUR 6010    ;VITACURA;;353395;6304684;-70.576782;-33.387417
108578;Fullcarga;OXXO - LUIS THAYER OJEDA (S.34);LUIS THAYER OJEDA 183;PROVIDENCIA;;351080;6300998;-70.602280;-33.420330
108579;Fullcarga;OXXO - LYON 1 (S.2);RICARDO LYON 699  ;PROVIDENCIA;;350586;6300166;-70.607719;-33.427769
108580;Fullcarga;OXXO- LYON 2 (S.42);RICARDO LYON 2779    ;ÑUÑOA;;351070;6298094;-70.602867;-33.446514
108581;Fullcarga;OXXO - LYON 3 (S.45);RICARDO LYON 1848  ;PROVIDENCIA;;350993;6299042;-70.603539;-33.437954
108582;Fullcarga;OXXO - MALL PLAZA EGAÑA (S.148);LARRAIN 5862  LC-BM-984-988;LA REINA;;354193;6297391;-70.569389;-33.453285
108586;Fullcarga;OXXO - MANUEL MONTT 1 (S.70);MANUEL MONTT 740 ,LC-1;PROVIDENCIA;;349781;6299379;-70.616508;-33.434746
108587;Fullcarga;OXXO - BILBAO - MONTT (S.103);MANUEL MONTT 1221,LC 104-105;PROVIDENCIA;;349858;6298903;-70.615761;-33.439053
108588;Fullcarga;OXXO - MARCHANT PEREIRA (S.66);MARCHANT PEREIRA 102,Local 2;PROVIDENCIA;;350090;6300261;-70.613045;-33.426838
108598;Fullcarga;OXXO - NAPOLEON (S.15);NAPOLEON 3096 ;LAS CONDES;;351564;6301267;-70.597023;-33.417976
108599;Fullcarga;OXXO - NORUEGA (S.40);NORUEGA 6344  ;LAS CONDES;;354538;6302484;-70.564857;-33.407413
108600;Fullcarga;OXXO - PADRE MARIANO (S.61);PADRE MARIANO 73 local 2  ;PROVIDENCIA;;349756;6300411;-70.616608;-33.425442
108601;Fullcarga;OXXO - PEDRO DE VALDIVIA 2 (S.59);PEDRO DE VALDIVIA 2810  ;ÑUÑOA;;350827;6297909;-70.605507;-33.448147
108602;Fullcarga;OXXO - PIO XI (S.118);PIO XI  1615, LC 6;VITACURA;;352867;6303586;-70.582642;-33.397247
108603;Fullcarga;OXXO - PLAZA DE ASIS (S.136);LAS CONDES 12523 ;LAS CONDES;;359025;6306452;-70.515991;-33.372234
108605;Fullcarga;OXXO - PROVIDENCIA 1 (S.27);PROVIDENCIA 2487;PROVIDENCIA;;350874;6301096;-70.604469;-33.419422
108607;Fullcarga;OXXO - SAN DAMIAN (S.56);SAN DAMIAN 20, LC 1B;LAS CONDES;;360745;6304548;-70.497803;-33.389618
108608;Fullcarga;OXXO - SAN FRANCISCO (S.137);LAS CONDES 12340, LC 6;VITACURA;;358881;6306408;-70.517548;-33.372604
108609;Fullcarga;OXXO - SAN PABLO - MORANDE (S.119);MORANDE 801, LC 102;SANTIAGO;;346267;6299360;-70.654305;-33.434418
108610;Fullcarga;OXXO - SIMON BOLIVAR (S.22);SIMON BOLIVAR 3760, LC 3  ;ÑUÑOA;;352178;6297895;-70.590981;-33.448460
108611;Fullcarga;OXXO - SUECIA (S.72);SUECIA 185,Local 1B;PROVIDENCIA;;350610;6300770;-70.607361;-33.422321
108620;Fullcarga;OXXO - VITACURA 2 (S.41);VITACURA 3663, local 2 ;VITACURA;;351732;6302928;-70.594948;-33.403023
108622;Fullcarga;OXXO - INDEPENDENCIA - FRANCIA (S.143);INDEPENDENCIA 1815;INDEPENDENCIA;;345741;6302018;-70.659500;-33.410381
108623;Fullcarga;OXXO - LAS CONDES - SANZIO (S.138);LAS CONDES 7423, Local C1;LAS CONDES;;355381;6303018;-70.555702;-33.402710
108630;Fullcarga;OXXO - ART PRAT - ELEUT. (S.115);ARTURO PRAT 293 , Depto 1;SANTIAGO;;346740;6297763;-70.649483;-33.448887
108756;Fullcarga;TIENDA UPA! - SHELL (F.417) LAS CONDES;MANQUEHUE NORTE 80;LAS CONDES;;354226;6302407;-70.567654;-33.407776
108759;Fullcarga;TIENDA UPA! - SHELL (F.140);PATAGONIA 75;LAS CONDES;;356392;6302321;-70.544945;-33.409126
